id,famille,nom,energie,proteines,lipides,dontAGS,glucides,sucre,fibres,sodium,calcium,magnesium,fer,vitamineC,vitamineD,eau,allergene,vegetarien,visuel
556,Fromages affines e pâte molle,chevrot,288,18.5,22.8,15.5,1.25,1.25,0,449,98.3,12.9,0.26,0,0,55.4,,,fromage e pâte molle
557,Fromages affines e pâte molle,coulommiers,292,19.4,24,16.5,0,0,0,506,453,21.6,0.23,0,0,54.5,,,fromage e pâte molle
558,Fromages affines e pâte molle,crottin de chavignol,329,19.7,26.9,16.2,1.25,1.25,0,679,151,19.1,0.28,0,0,50.8,,,fromage e pâte molle
559,Fromages affines e pâte molle,crottin de chevre,353,20.5,28.9,18.6,1.82,1.82,0,504,139,16.5,0.44,0,0.2,44.1,,,fromage e pâte molle
560,Fromages affines e pâte molle,"crottin de chevre, au lait cru",369,23.2,30,24.1,0.83,0.83,0,405,141,18.7,0.395,0,0,48.3,,,fromage e pâte molle
561,Fromages affines e pâte molle,fromage e pâte molle double creme,354,16.7,30.9,20.3,2.5,0,0,596,211,7,0.19,0.25,0.314,48.3,,,fromage e pâte molle
562,Fromages affines e pâte molle,fromage e pâte molle triple creme,387,9.6,37.7,24.3,2.5,0,0,472,415,6,0.3,0,0.357,48,,,fromage e pâte molle
563,Fromages affines e pâte molle,"fromage de chevre beche, au lait pasteurise ou cru",309,19.3,24.1,16.6,1.5,0.809,0,511,107,12.7,0.221,0,0,50.2,,,fromage e pâte molle
564,Fromages affines e pâte molle,"fromage de chevre lactique affine, au lait cru (type crottin de chavignol, picodon, rocamadour, ste0maure)",340,20.9,27.4,18.5,1.06,1.06,0,632,141,18.7,0.3,0,0.2,46.8,,,fromage e pâte molle
565,Fromages affines e pâte molle,"fromage de chevre lactique affine, au lait pasteurise (type bechette ou crottin)",309,19.8,24.7,16.9,1.05,1.05,0,490,107,12.7,0.222,0,0,52.6,,,fromage e pâte molle
566,Fromages affines e pâte molle,"fromage de chevre lactique affine, au lait pasteurise ou cru (type bechette, crottin, picodon, ste0maure)",325,20.8,27,18.2,1.01,1.01,0,591,134,17.3,0.305,1.1,0.2,47.9,,,fromage e pâte molle
567,Fromages affines e pâte molle,"fromage de chevre type ""camembert"" (chevre0boete ou brique), au lait pasteurise ou cru",293,17.9,22.3,11.1,1.17,1.1,0,411,391,28,0.286,0,0.5,58,,,fromage e pâte molle
568,Fromages affines e pâte molle,fromage type camembert environ 10% mg,189,24.2,10.4,6.86,0,0,0,567,269,22,0.19,0,0.143,63,,,fromage e pâte molle
569,Fromages affines e pâte molle,langres,292,17.2,24.6,15.9,0.68,0.68,0,547,188,20,0.136,0.6,0.95,55.1,,,fromage e pâte molle
570,Fromages affines e pâte molle,livarot,294,22.5,20.7,13.4,4.85,0,0,744,654,19.7,0.37,0.7,0.9,48.5,,,fromage e pâte molle
571,Fromages affines e pâte molle,maroilles,348,28.2,26.4,17.1,0,0,0,933,335,40,0,0,0,42.4,,,fromage e pâte molle
572,Fromages affines e pâte molle,munster,339,23.4,27,18.7,1.12,1.12,0,682,350,16.8,"< 0,37",0,0.575,48.5,,,fromage e pâte molle
573,Fromages affines e pâte molle,neufchâtel,255,9.15,22.8,12.8,3.49,3.02,0,334,117,10,0.13,0,0,63.1,,,fromage e pâte molle
574,Fromages affines e pâte molle,pelardon,352,23.8,27.8,18.6,0.85,0.85,0,572,146,20.5,0.37,0,0,43.6,,,fromage e pâte molle
575,Fromages affines e pâte molle,picodon,365,20.9,30.3,18.8,1.33,1.33,0,560,114,16.4,0.28,0,0.2,45.9,,,fromage e pâte molle
576,Fromages affines e pâte molle,pont l'eveque,284,21,22.4,14.5,0,0,0,701,478,17.8,0.37,0,0,53.2,,,fromage e pâte molle
577,Fromages affines e pâte molle,pouligny saint0pierre,328,20.2,26.8,18.2,0.45,0.45,0,377,123,17.3,0.325,0,0.2,49.2,,,fromage e pâte molle
578,Fromages affines e pâte molle,reblochon,330,20.8,27.6,16.9,0.094,0,0,477,493,20.2,0.32,0,0,47.7,,,fromage e pâte molle
579,Fromages affines e pâte molle,rocamadour,309,23.2,23.2,15.3,0.9,0.9,0,368,98.9,14.9,0.25,0,0,54.2,,,fromage e pâte molle
580,Fromages affines e pâte molle,rouy,335,22.5,27,16.7,1,0,0,484,703,33.7,0.25,0,0,46.5,,,fromage e pâte molle
581,Fromages affines e pâte molle,sainte0maure,344,21.8,28.2,18.5,1.15,0.875,0,1040,151,16.5,0.263,0,0.2,48.2,,,fromage e pâte molle
582,Fromages affines e pâte molle,saint0marcellin,283,12.7,25.4,16.4,1.01,0,0,1520,107,10.3,2.74,0,0,58.1,,,fromage e pâte molle
583,Fromages affines e pâte molle,vacherin mont d'or,288,17.6,24,15.5,0.671,0,0,450,700,30,0,0,0,54.1,,,fromage e pâte molle
584,Fromages affines e pâte molle,valençay,282,17.5,22.2,15.7,2.05,2.05,0,824,110,15.2,0.19,0,0,55.5,,,fromage e pâte molle
585,Fromages affines e pâte persillee,fourme d'ambert,353,19.8,28.5,18.4,4.14,0,0,921,443,16,0.36,0,0,42.9,,,fromage e pâte ferme
586,Fromages affines e pâte persillee,fromage bleu au lait de vache,344,18.6,29.4,18.6,0.9,0,0,1260,543,27,0.2,0,0.386,47.8,,,fromage e pâte ferme
587,Fromages affines e pâte persillee,fromage bleu d'auvergne,341,19.7,28.4,19,1.4,0,0,1230,563,18.1,0.3,0,0,45.3,,,fromage e pâte ferme
588,Fromages affines e pâte persillee,fromage bleu de bresse,348,17.9,29.3,19.2,3,0,0,551,434,17,< 1,0,"< 0,2",51.1,,,fromage e pâte ferme
589,Fromages affines e pâte persillee,gorgonzola,360,19.4,31.2,20.2,0.1,0.1,0,1450,612,0,0.3,0,0.24,42.4,,,fromage e pâte ferme
590,Fromages affines e pâte persillee,roquefort,374,19.1,32.1,18.4,1.78,0,0,1560,601,29.5,0.315,0,0,40.3,,,fromage e pâte ferme
591,Fromages blancs ultrafrais,"fromage blanc battu 0% mg aux fruits, allege en sucre, edulcore",50.4,6.6,0.15,0.0973,5.22,5.22,0,18.3,100,11,0.12,0,"< 0,2",84.3,,,fromage blanc
592,Fromages blancs ultrafrais,fromage blanc battu 0% mg nature,45.5,7.4,0.18,0.124,4,4,0,42.1,118,11.7,0.16,0.5,"< 0,2",86.8,,,fromage blanc
593,Fromages blancs ultrafrais,fromage blanc battu au lait demi0ecreme nature,75.4,7.54,3.22,0.704,3.68,3.42,0,29.2,111,10.2,0.13,"< 0,5",0.3,84.5,,,fromage blanc
594,Fromages blancs ultrafrais,fromage blanc battu au lait entier nature,116,6.8,8.11,5.6,3.47,3,0,32.7,113,10.2,0.08,0,"< 0,2",81.3,,,fromage blanc
595,Fromages blancs ultrafrais,fromage blanc battu au lait partiellement ecreme nature,111,10.3,6.3,4.35,3,0,0,0,105,0,0,0,0,78.8,,,fromage blanc
596,Fromages blancs ultrafrais,fromage blanc campagne 0% mg nature,40.2,4.3,0.18,0.124,4.85,4.2,0,38.6,121,10.1,0.12,0,0,85.2,,,fromage blanc
597,Fromages blancs ultrafrais,fromage blanc campagne au lait entier nature,94.2,3.77,6.85,4.73,3.9,3.6,0,21.3,125,11,0.14,0,"< 0,2",81.8,,,fromage blanc
598,Fromages blancs ultrafrais,fromage frais type petit suisse au lait demi0ecreme nature,103,9.85,5.3,3.66,3.5,3.5,0,16,117,40,0.14,0,0,81.8,,,fromage blanc
599,Fromages blancs ultrafrais,"fromage frais type petit suisse au lait demi0ecreme, aromatise (ex: vanille), sucre",133,6.2,5.51,0.72,14.3,13.9,0,66.5,90.7,8,0.2,0,1.25,67.6,,,fromage blanc
600,Fromages blancs ultrafrais,"fromage frais type petit suisse au lait partiellement ecreme, aux fruits, sucre",109,6.4,2.77,1.93,14.2,12.6,0.1,27.2,97.6,9.89,0.17,"< 0,5",0.19,76.4,,,fromage blanc
601,Fromages blancs ultrafrais,"fromage frais type petit suisse maigre 0%, nature",55.3,9.9,0.24,0.166,3,3,0,44.8,127,11.4,< 1,0,"< 0,2",84.3,,,fromage blanc
602,Fromages blancs ultrafrais,"fromage frais type petit suisse, au lait ecreme ou partiellement ecreme, aux fruits, sucre",103,6.5,2.6,1.8,13,0,0,35,100,9,0.2,0,"< 0,2",72.4,,,fromage blanc
603,Fromages blancs ultrafrais,"petit-suisse e la creme, nature",139,9.5,9.5,6.56,3.6,3.6,0,40,94,10,0,0,0,75.2,,,fromage blanc
604,Fromages blancs ultrafrais,"petit0suisse au lait entier, nature",134,9.75,8.86,6.12,3.37,3.2,0,30.8,113,10.8,0.17,0,0,76.6,,,fromage blanc
605,Fromages blancs ultrafrais,"specialite laitiere de fromage blanc, avec creme, aux fruits, sucree",133,4.35,6.28,4.47,14.2,14.1,0.02,43.9,84.6,9.88,< 1,"< 0,5","< 0,2",73.8,,,fromage blanc
606,Fromages blancs ultrafrais,"specialite laitiere de fromage blanc, avec creme, nature",134,5.7,10.3,7.34,4.3,4.1,0,59.6,102,4.84,< 1,0,"< 0,2",79.8,,,fromage blanc
607,Fromages fondus,cancoillotte (specialite fromagere fondue),127,15,6.2,4.01,1,1,0,732,20.1,8,0.09,0,0.2,74.4,,,fromage fondu
608,Fromages fondus,fromage fondu en portions ou en cubes environ 15% mg,184,13.1,7.24,3.23,15.7,0,0,665,492,27.5,0.32,0,0.185,65.8,,,fromage fondu
609,Fromages fondus,fromage fondu en portions ou en cubes environ 22% mg,276,10.2,22.5,13.9,6.5,6.5,0,737,576,18,0.2,0,0.531,54.7,,,fromage fondu
610,Fromages fondus,snack pour enfants e base de fromage fondu et de gressins,319,10.7,18.9,9.95,24.1,3.1,1.2,543,145,21,0.63,0,0.27,42.6,,,fromage fondu
611,Fromages fondus,specialite fromagere fondante au fromage blanc et aux noix,352,11.2,32,13.5,2.7,2.67,0.72,750,171,25.2,0,0,0.33,51.5,,,fromage fondu
612,Fromages non affines et specialites fromageres,feta de brebis,272,15.5,22.4,13.7,1.4,1.4,0,1240,318,20,0.2,0,0.5,55.4,,,fromage type chevre
613,Fromages non affines et specialites fromageres,"fromage de chevre e tartiner, nature",165,10.6,12.4,9.55,2.75,2.75,0,381,80.6,9.93,0.171,0,0,71,,,fromage type chevre
614,Fromages non affines et specialites fromageres,"fromage de chevre frais, au lait cru (type palet ou crottin frais)",211,13.1,16.9,11.7,1.83,1.83,0,297,91.6,12.1,0.271,0,0,65.6,,,fromage type chevre
615,Fromages non affines et specialites fromageres,"fromage de chevre frais, au lait pasteurise (type bechette fraeche)",250,16.1,19.9,13.4,2.05,2.05,0.7,404,96.6,11.2,0.237,0,0,61.4,,,fromage type chevre
616,Fromages non affines et specialites fromageres,"fromage de chevre frais, au lait pasteurise ou cru (type crottin frais ou bechette fraeche)",222,13.8,17.2,10,2.3,1.5,0.7,332,101,12.2,0.445,0.367,0.4,68.8,,,fromage type chevre
617,Fromages non affines et specialites fromageres,"fromage type feta, au lait de vache",264,17.1,20.9,14.1,1.18,1.18,0,1430,556,19.7,0.415,0,0.289,55,,,fromage type chevre
618,Fromages non affines et specialites fromageres,mozzarella,259,19.9,19.4,12.3,0.4,0.4,0,405,495,26,0.195,0,0.16,58.3,,,fromage type chevre
619,Fromages non affines et specialites fromageres,ricotta,160,11.5,10.5,6.99,3.75,3.75,0,118,215,11,0.5,1,0.0683,72.7,,,fromage type chevre
620,Fromages non affines et specialites fromageres,specialite fromagere non affinee,232,8.3,19.7,0,4.2,4.2,0,496,104,14,0,1,0.2,67.5,,,fromage type chevre
621,Fromages non affines et specialites fromageres,specialite fromagere non affinee e tartiner environ 13% mg,191,14,13.2,8.53,3,3,0,1100,89,12,0,0,0,65.9,,,fromage type chevre
622,Fromages non affines et specialites fromageres,specialite fromagere non affinee e tartiner environ 36% mg aromatisee,380,7.86,36.7,22.6,3.44,3.44,0,504,94.8,7.47,0.25,"< 0,5",0.4,50.1,,,fromage type chevre
623,Fromages non affines et specialites fromageres,specialite fromagere non affinee e tartiner environ 42% mg nature,422,7.86,42,27.1,2,2,0,550,100,0,0,0,0.5,48,,,fromage type chevre
624,Fromages non affines et specialites fromageres,specialite fromagere non affinee allegee,154,15.1,8.58,5.54,3.02,2.59,0,511,550,28,0.25,1.1,0.2,69.7,,,fromage type chevre
625,Fromages non affines et specialites fromageres,specialite fromagere non affinee double creme environ 31% mg,347,11.6,32.1,20.6,2,0,0,610,50,18,0.2,0,0,54.8,,,fromage type chevre
626,Fromages non affines et specialites fromageres,specialite fromagere non affinee environ 23% mg,241,5,23.3,15,1.71,0,0,555,416,14,0,0,0,65.9,,,fromage type chevre
627,"Fruits au sirop/au jus, compotes","abricot au sirop leger, appertise",67.7,0.5,"< 0,1",0.003,15.4,15.4,0.8,5.7,13.7,5.8,0.295,2.81,0,82.3,,,jus fruit
628,"Fruits au sirop/au jus, compotes","ananas au sirop, appertise",81.9,0.4,0,0,19.1,17.6,0.85,< 2,14.3,11.3,0.22,10.4,0,78.6,,,jus fruit
629,"Fruits au sirop/au jus, compotes","cerise au sirop, appertisee",71,0.58,0.2,0.022,15.7,0,0.6,1,13.5,9,0.3,7,0,81.6,,,jus fruit
630,"Fruits au sirop/au jus, compotes",compote de fruits divers,104,0.282,"< 0,4",0.0275,24.5,22,0.86,1.77,20.1,8.1,0.159,24.7,0,74.3,,,jus fruit
631,"Fruits au sirop/au jus, compotes","compote de fruits divers, allegee",77.6,0.4,"< 0,2",0.0341,17.7,10.6,1.45,14.1,6.66,5.5,0.089,20,0,79.5,,,jus fruit
632,"Fruits au sirop/au jus, compotes",compote de pomme,93.7,0.32,"< 0,23",0.0236,22,15.9,< 2,"< 9,8",4.44,7.16,0.163,14,0,74.6,,,jus fruit
633,"Fruits au sirop/au jus, compotes","goyave, appertisee",87.9,0.4,0.1,0.0309,19.4,0,2.03,0,0,0,0,0,0,76.6,,,jus fruit
634,"Fruits au sirop/au jus, compotes","litchi, denoyaute, appertise",121,0.9,0.3,0.0594,27,0,1.3,3,8,0,0.4,42,0,69,,,jus fruit
635,"Fruits au sirop/au jus, compotes","macedoine de fruits au sirop, appertisee",61.9,0.277,"< 0,5",0.0245,14,13.9,0.75,3.02,12.7,8.41,0.145,1.3,0,83.9,,,jus fruit
636,"Fruits au sirop/au jus, compotes","peche, au sirop, appertisee",75.1,0.357,0.05,0.00427,17.6,0,0.85,3.33,4,5.67,0.3,4.33,0,80.6,,,jus fruit
637,"Fruits au sirop/au jus, compotes","poire au sirop, appertisee",62,0.257,0.1,0.0118,13.9,0,1.92,3.33,6,4.67,0.367,1.67,0,83.3,,,jus fruit
638,"Fruits au sirop/au jus, compotes","pomelo (dit pamplemousse), au sirop",55.2,0.56,0.1,0.014,11.7,11.8,0.4,12.6,22.5,6.3,0.4,20.2,0,85.4,,,jus fruit
639,"Fruits au sirop/au jus, compotes","rhubarbe, cuite, sucree",131,0.9,0.1,0.014,29.1,28.7,2,1,33,6,0.1,4.65,0,65.4,,,jus fruit
640,Fruits frais,"abricot, frais",49.1,0.9,0.207,0.0193,9.01,8.02,1.7,"< 2,2",15.6,8.67,0.32,5.45,0,86.1,,,assortiment fruits
641,Fruits frais,"ananas, frais, pulpe",52.6,0.4,0.2,0.0045,11,9.24,1.52,2.88,20.3,19.8,0.225,12,0,85.8,,,assortiment fruits
642,Fruits frais,"banane, fraeche, pulpe",93.6,1.2,0.227,0.0616,20.5,15.9,"< 3,1",< 1,4.47,32.8,0.281,6.54,0,74.7,,,banane
643,Fruits frais,"carambole, frais, pulpe",27.3,0.78,0.343,0.019,2.91,2.91,2.8,2,4.67,10,0.353,35.6,0,91.4,,,assortiment fruits
644,Fruits frais,"cassis, frais",73.2,0.9,0.5,0.093,10.4,6.6,7.8,3,60,17,1.3,200,0,77.4,,,assortiment fruits
645,Fruits frais,"cerise, fraeche",70.8,1.3,0.3,0.043,14.2,12.4,1.6,5.2,15.4,13,0.246,9.33,0,81.2,,,cerise
646,Fruits frais,"citron vert ou lime, frais, pulpe",36.2,0.7,0.2,0.023,2.82,1.69,2.8,2,33,6.67,0.6,31.7,0,88.3,,,assortiment fruits
647,Fruits frais,"citron, frais, pulpe",34.3,0.8,0.3,0.0871,2.45,2.2,2,< 3,18,8.93,0.4,53,0,89.2,,,assortiment fruits
648,Fruits frais,"citron, zeste",50.6,1.5,0.3,0.0413,2.49,2.49,8.63,6,171,15,0.867,129,0,81.6,,,assortiment fruits
649,Fruits frais,"clementine ou mandarine, fraeche, pulpe",48.5,0.8,0.19,0,9.19,9.19,1.7,6.46,25.2,12.4,0.0896,18.7,0,86.6,,,orange
650,Fruits frais,"coing, frais",57.7,0.367,0.4,0.039,11.2,6.3,3.23,3.67,8.67,8,0.5,14.7,0,84,,,assortiment fruits
651,Fruits frais,"coulis de fruits rouges (framboises, fraises, groseilles, cassis)",90.1,0.94,0.475,0.0546,17.5,17.4,4.45,1.9,25.6,14.5,0.71,60.9,0,75,,,assortiment fruits
652,Fruits frais,"figue de barbarie, pulpe et graines",54.7,0.75,0.3,0.01,10.1,10.1,4.3,5,43,85,0.35,8,0,83,,,fraise
653,Fruits frais,"figue, fraeche",66.8,1.3,0.3,0.049,13.4,12.3,2.3,3,38,15,0.3,2,0,81.8,,,assortiment fruits
654,Fruits frais,"fraise, fraeche",28.5,0.75,0.26,0.0453,4.06,4.05,1.87,2.64,14.9,13,0.273,67,0,91.6,,,assortiment fruits
655,Fruits frais,"framboise, fraeche",45.1,1.4,0.3,0.021,4.25,4.25,6.7,3.45,20.6,22.4,0.715,25.1,0,84.7,,,assortiment fruits
656,Fruits frais,"fruit de la passion, frais, pulpe et pepins",84.3,2.2,0.7,0.059,9.48,9.48,10.4,28,10.4,26.7,1.6,30,0,72.9,,,assortiment fruits
657,Fruits frais,"fruits rouges, frais (framboises, fraises, groseilles, cassis)",46.8,1.11,0.626,0.05,5.3,5.23,4.6,1.84,27.1,16.8,0.809,67.9,0,85.7,,,assortiment fruits
658,Fruits frais,"grenade, fraeche, pulpe et pepins",71.1,1.06,0.557,0.075,13.6,13.6,2.27,4.33,4.33,7.5,0.3,8.1,0,81,,,assortiment fruits
659,Fruits frais,"groseille e maquereau, fraeche",40.3,0.893,0.593,0.058,4.83,0,3.93,1.5,25.5,9,0.34,29.5,0,87.9,,,assortiment fruits
660,Fruits frais,"groseille, fraeche",55.4,1.1,0.5,0.132,6.14,5.39,7.4,2,36,13,1.2,40,0,82.4,,,assortiment fruits
661,Fruits frais,"kaki, frais, pulpe",67.7,0.627,0.263,0.025,13.7,13.7,4,5,11.3,10,0.2,12.7,0,81,,,assortiment fruits
662,Fruits frais,"kiwi, frais, pulpe et graines",57.7,1.1,0.725,0.0345,9.37,9.1,2.4,3.1,26.6,12.2,0.282,92.7,0,84.1,,,kiwi
663,Fruits frais,"litchi, frais, pulpe",69.4,0.815,0.42,0.099,14,14,1.3,1,5,10,0.31,71.5,0,81.8,,,assortiment fruits
664,Fruits frais,"mangue, fraeche, pulpe",63.5,0.7,0.2,0.0582,13.6,13.1,1.76,2,12,13,0.7,37,0,83.1,,,assortiment fruits
665,Fruits frais,"melon, frais, pulpe",32.1,0.71,0.148,0.0465,6.49,5.94,0.85,11.4,11.4,17.6,0.167,11.1,0,91.1,,,assortiment fruits
666,Fruits frais,"mirabelle, fraeche",61.8,0.72,"< 0,2",0.00439,12.4,0,2.3,0,0,0,0,0,0,82.7,,,assortiment fruits
667,Fruits frais,"mere (de ronce), fraeche",45.4,0.9,0.2,0.007,6.02,5.1,6.6,2,41,23,0.7,15,0,85,,,assortiment fruits
668,Fruits frais,"mere noire (du merier), fraeche",49.4,1.37,0.195,0.0135,9.7,8.1,1.7,6,37.5,18,1.72,23.2,0,86.3,,,assortiment fruits
669,Fruits frais,"myrtille, fraeche",60.2,0.647,0.243,0.024,11.6,7.92,2.47,2.33,10,5.5,0.427,14.6,0,83.4,,,assortiment fruits
670,Fruits frais,"nectarine, fraeche, pulpe et peau",42.6,1.4,0.1,0.0106,7.69,7.62,2.12,1.84,4.85,9.06,0.285,20.3,0,87.8,,,assortiment fruits
671,Fruits frais,"nefle du japon, fraeche, pulpe",55.7,0.41,0.267,0.0533,12,6.1,1.83,2.67,16,13,0.287,4.33,0,85,,,assortiment fruits
672,Fruits frais,"orange, fraeche, pulpe",46.5,0.957,0.26,0.0543,8.32,8.32,1.82,4.87,39,12.4,0.106,39.7,0,87.1,,,orange
673,Fruits frais,"papaye, fraeche, pulpe",43.3,0.557,0.22,0.068,7.81,7.81,2.03,5.67,22.5,33,0.483,59.7,0,87.7,,,assortiment fruits
674,Fruits frais,"pasteque, fraeche, pulpe",34,0.603,0.0833,0.0133,7.28,6.29,0.4,"< 0,292","< 0,765",12.6,0.31,8.6,0,91.1,,,assortiment fruits
675,Fruits frais,"peche, fraeche, pulpe",54.2,0.7,0.25,0.0213,11.3,11.3,2,2.2,6.1,9.4,0.272,6.6,0,88,,,assortiment fruits
676,Fruits frais,"peche, fraeche, pulpe et peau",53.4,0.903,0.25,0.0213,10.2,8.74,2.85,"< 1,11",7.32,11.2,0.152,5.75,0,85.1,,,assortiment fruits
677,Fruits frais,"poire, fraeche, pulpe et peau",53,0.385,0.22,0.026,10.8,10.4,3.03,1.85,7.35,7.82,0.103,5.3,0,85.1,,,assortiment fruits
678,Fruits frais,"pomelo (dit pamplemousse), frais, pulpe",35.9,0.8,0.1,0.0287,6.2,6.2,1.3,2.65,23.3,9.15,0.082,42.1,0,89.8,,,assortiment fruits
679,Fruits frais,"pomme, fraeche, pulpe et peau",53.2,0.31,0.162,0.0391,11.3,11.3,1.95,2.01,5.12,6.08,0.123,6.45,0,85.3,,,assortiment fruits
680,Fruits frais,"prune reine0claude, fraeche",48.7,0.8,0.28,0.0435,9.6,9.6,2.3,0.75,5.3,7.33,0.305,5.4,0,81.9,,,raisin
681,Fruits frais,"raisin blanc, frais",70,0.6,0.16,0.0512,16.1,16.1,0.9,1.07,10.1,10.3,0.35,4,0,82.2,,,assortiment fruits
682,Fruits frais,"raisin noir, frais",62.1,0.5,0.25,0.08,12.1,12.2,1.2,"< 0,292",8.98,6.78,0.3,8.4,0,83.2,,,assortiment fruits
683,Fruits frais,salade de fruits frais,83.5,0.73,0.33,0.0444,18.3,17.1,1.5,"< 1,47",14.5,16.4,0.29,23.5,0,78,,,assortiment fruits
684,Fruits seches ou lyophilises,"abricot, seche, denoyaute",271,3.14,0.8,0.0785,53,40.5,5.7,39,61.2,36.5,4.33,1,0,29.4,,,assortiment fruits
685,Fruits seches ou lyophilises,"banane, mi0sechee",274,3,1.81,0.49,57,0,8,0,0,0,0,0,0,28,,,assortiment fruits
686,Fruits seches ou lyophilises,"datte, sechee, pulpe et peau",282,2.7,"< 0,4",0,62.5,58.1,8,18.2,44.9,47.2,2.7,1.5,0,23.5,,,assortiment fruits
687,Fruits seches ou lyophilises,"figue, sechee",252,3.37,1.41,0.283,50.4,48.1,11.4,86.3,167,52.5,2.41,0.8,0,30.7,,,assortiment fruits
688,Fruits seches ou lyophilises,melange aperitif de fruits exotiques seches,390,2.4,10.7,6.67,68.2,68.1,5.6,33.7,65,33.1,2.6,0,0,12.4,,,assortiment fruits
689,Fruits seches ou lyophilises,pruneau,244,2.36,0.71,0.0725,52.3,37.9,5.83,4.33,47.9,33.7,1.98,2.53,0,32.7,,,assortiment fruits
690,Fruits seches ou lyophilises,raisin sec,303,2.99,0.578,0.202,66.4,59.2,3.07,19.7,63.8,32.7,2.09,2.72,0,17.1,,,assortiment fruits
691,Gâteaux et pâtisseries,baba au rhum,234,3.2,8.76,5.71,29.9,18.5,0.76,44.3,44.3,6.7,0.3,0,"< 0,2",53.9,,,gâteaux
692,Gâteaux et pâtisseries,baklava ou baklawa (pâtisserie orientale aux amandes et sirop),461,10.4,24.5,4.61,49.5,39.6,< 1,29.8,98.3,95,1.5,0,0.18,13.5,,,gâteaux
693,Gâteaux et pâtisseries,biscuit de savoie,311,5.9,0.8,0.121,68.3,0,3.45,749,0,12,0.52,0,0,19.2,,,gâteaux
694,Gâteaux et pâtisseries,brownie au chocolat,471,4.69,25.5,10.3,54.4,35.7,2.6,156,51.4,41.3,2.2,2.65,0.2,11.5,,,gâteaux
695,Gâteaux et pâtisseries,beche de noël pâtissiere,320,4.2,19.7,8.62,30.7,20,1.3,72.8,58.3,22.7,1.6,1.1,0,43.4,,,gâteaux
696,Gâteaux et pâtisseries,cake aux fruits,392,5,15.3,5.4,55.7,40.1,2.58,244,38.6,16.3,0.956,0.155,0.45,19.5,,,gâteaux
697,Gâteaux et pâtisseries,canele,302,4.4,3.24,2.16,62.7,42.5,2.6,74.4,0,0,0,0,0,26.3,,,gâteaux
698,Gâteaux et pâtisseries,charlotte aux fruits,203,5.2,6.64,3.33,29.1,21.7,2.8,15.1,37.6,18.7,0.75,8.15,0.2,55.7,,,gâteaux
699,Gâteaux et pâtisseries,chou e la creme (chantilly ou pâtissiere),301,4.45,16.8,8.31,32.2,24.8,1.43,124,71.6,9.6,< 1,0,0.25,44.3,,,gâteaux
700,Gâteaux et pâtisseries,chou e la creme chantilly,350,4.6,26.4,13.6,22.9,16,1,149,71.6,9.2,< 1,0,"< 0,2",44.3,,,gâteaux
701,Gâteaux et pâtisseries,chou e la creme pâtissiere,224,4.3,7.3,3.38,34.9,26.8,1,99.5,71.6,10,< 1,0,"< 0,2",51.7,,,gâteaux
702,Gâteaux et pâtisseries,corne de gazelle (pâtisserie orientale aux amandes et sirop),471,8.55,22.1,7.64,59.3,32,< 1,59.2,68.2,44.9,1,0,0,8.22,,,gâteaux
703,Gâteaux et pâtisseries,"crepe au froment pre0emballee, nature",321,6.45,7.02,3.11,57.2,6,1.7,289,69.2,21.4,0.9,0,0.16,25.5,,,gâteaux
704,Gâteaux et pâtisseries,"crepe au froment, fourree e la confiture",297,6.52,5.74,2.87,54.3,19.4,1,356,49.8,12.2,0.771,4.62,0.112,30.6,,,gâteaux
705,Gâteaux et pâtisseries,"crepe au froment, fourree au chocolat ou e la pâte e tartiner chocolat et noisettes",375,8.15,11.8,4.89,57.8,20.4,2.44,359,72.6,35.7,2.43,0.248,0.487,17.8,,,gâteaux
706,Gâteaux et pâtisseries,"crepe au froment, sucree",351,6.33,5.85,3.9,67.7,28.4,1.3,569,82.5,17.5,0.8,< 1,"< 0,5",16.2,,,gâteaux
707,Gâteaux et pâtisseries,crepe ou galette bretonne au sarrasin,161,5.83,1.74,0.48,30.2,7.2,< 1,544,21.6,86.9,1.8,0,"< 0,5",59,,,gâteaux
708,Gâteaux et pâtisseries,crumble aux pommes,242,2.7,8.98,3.49,35.9,23.7,3.5,23.6,8.6,7.47,0.3,55.8,"< 0,5",48.7,,,gâteaux
709,Gâteaux et pâtisseries,eclair,302,4.66,14,7.13,38.4,13.7,1.63,147,58.4,14.4,1.2,0,0.25,40.2,,,gâteaux
710,Gâteaux et pâtisseries,far aux pruneaux,392,5.5,18.5,7.66,50.4,26,1,299,43.4,14.3,2,0,"< 0,2",23.3,,,gâteaux
711,Gâteaux et pâtisseries,flan pâtissier aux oeufs ou e la parisienne,200,3.82,7,3.03,30.4,10.3,0,58.2,91.4,9.12,0.5,"< 0,5","< 0,5",58,,,gâteaux
712,Gâteaux et pâtisseries,fraisier ou framboisier,262,3.3,15.5,8.3,26.7,23.4,1.3,61.7,57.1,16.9,< 1,4.3,"< 0,2",52.6,,,gâteaux
713,Gâteaux et pâtisseries,"galette des rois feuilletee, fourree frangipane",456,8.8,30.4,15.8,35.7,26.4,2,280,63.3,45.1,1.1,1.3,0,21.9,,,gâteaux
714,Gâteaux et pâtisseries,gâteau au chocolat,403,6.04,21.8,7.76,44.6,25.5,2.36,257,58.1,31.8,2.02,0.2,"< 0,5",24.3,,,gâteaux
